industry,customer_count,avg_transaction_value,num_transactions,marketing_spend,customer_satisfaction,churn_rate,fraud_cases,issue_identified,cluster
Retail,35036,156.91728430724794,1159,270076.6525374264,1.4261356427191239,0.013563760924509867,32,High Customer Churn,1
Telecom,41222,134.821322256425,1586,429611.46395488235,3.1664118680403974,0.13361407840353062,35,High Customer Churn,1
Healthcare,14666,397.7483837029764,1887,33784.80468036857,4.108992485144627,0.3203404465926895,20,Low Sales,0
Retail,21955,47.063289849551154,1014,265625.230178207,8.498307734761827,0.04546293807857722,37,Operational Inefficiency,0
Telecom,46138,197.30367083964086,854,272016.124715237,4.297534000433248,0.06274478669839728,4,Low Sales,2
Telecom,38997,262.7884268443183,653,431047.5061083642,7.791596044890458,0.3270471620378727,4,High Acquisition Cost,2
Healthcare,17309,288.9673636881553,1704,53316.94912370521,4.954980531659388,0.38032602646515323,20,Fraud Risk,0
Retail,5054,369.7352752605329,502,124020.55401957511,8.063814807944995,0.16755935692622895,24,Low Sales,0
Healthcare,1935,190.32594724671594,1230,206236.4653740715,9.78644440393336,0.2499398021031153,9,Low Sales,0
Retail,45940,314.08848544381146,138,433591.53033287136,3.158574022518221,0.4733985688419927,18,Fraud Risk,2
E-commerce,23778,300.980202939659,680,469747.24095993064,8.761074507674884,0.47331634546622503,31,High Customer Churn,2
Banking,44298,282.85572831379864,279,496398.6866988458,6.596416776751973,0.16067635948708076,17,High Acquisition Cost,2
Banking,49328,327.43198070826185,111,479800.77579696814,8.355648354297895,0.4068940587583742,33,Low Sales,2
Banking,49924,144.53560211267663,1462,7941.169142955434,6.864273120410247,0.3010325858753608,47,Low Sales,0
Healthcare,17709,60.63140172062191,1042,28615.62901966666,4.815545565467351,0.4879874017416862,14,High Customer Churn,0
E-commerce,10726,77.25040257907685,1839,78065.37548300638,3.0526744549761133,0.24403064915843728,23,High Acquisition Cost,0
Retail,41542,127.7995436738725,647,177686.7379012852,1.6303170279804853,0.38960636532762516,4,Fraud Risk,0
Telecom,21245,260.09500905093694,1249,415809.42533854453,5.819665280146453,0.3863871935112868,31,Fraud Risk,1
Retail,35753,423.4125202620897,162,446864.8166910628,9.91293485074179,0.2537421051402073,8,Operational Inefficiency,2
Telecom,15252,356.6208042024244,943,97483.0311158186,7.642376245127856,0.3998587560056808,4,High Acquisition Cost,0
Retail,22316,398.73949001698264,1205,311733.7550517558,3.9461098725911494,0.13790976332042829,4,High Acquisition Cost,1
E-commerce,38371,188.46829948452387,1108,459094.1826073119,8.444843200780618,0.06990398778221214,40,Low Sales,1
Telecom,20162,214.23379599130408,1942,234547.20928600378,7.920856001587659,0.21833023488110498,40,Operational Inefficiency,1
Healthcare,16960,208.96730527549414,1422,56254.06811662806,3.534722140181111,0.4723790217504565,33,Fraud Risk,0
Retail,31791,112.09912851416072,133,231617.75679188935,1.128767408148112,0.2553648580192391,6,High Acquisition Cost,2
Retail,43230,49.38399590891457,851,191018.47663258834,2.0634637468055463,0.3212769779369942,25,High Acquisition Cost,0
Telecom,26216,303.63972455706886,1732,290940.70805267344,8.89575571280852,0.3158396033948589,0,High Customer Churn,1
Healthcare,33467,494.8240080418813,148,222136.0487815163,8.529067317743845,0.07496070496206991,33,Fraud Risk,2
Healthcare,47934,100.07825837612616,757,13586.233792590381,3.656881007905262,0.20124547236483303,25,High Customer Churn,0
E-commerce,8754,42.4087135516514,1760,497028.8780397672,3.5667588365597838,0.35640009673171863,31,Operational Inefficiency,1
Healthcare,48014,394.1752072754878,800,274052.4176766326,8.13578488392224,0.48627514830455587,11,High Acquisition Cost,2
Healthcare,5078,141.2412832086676,1180,239447.2239648817,9.439637229058798,0.09232869176554281,5,Operational Inefficiency,0
Healthcare,13853,418.2290265694056,1984,477535.59889450675,8.012235311178399,0.21111652626616698,19,High Customer Churn,1
Banking,5042,357.8896001765674,208,82150.88195560317,6.450208093276854,0.05659596190333739,18,Fraud Risk,0
E-commerce,15389,473.9232977843862,1640,98672.61325989787,3.184042152986241,0.12876446522813545,15,High Acquisition Cost,0
Retail,31425,216.28507316320255,1084,404967.3007860778,5.731731226857346,0.19461207822981363,3,Fraud Risk,1
Telecom,3575,337.7455229363044,123,134111.38461237933,3.1016067273393815,0.2749151914966517,31,Operational Inefficiency,2
Retail,40522,243.13029479036993,320,400617.41761430586,8.272102780870963,0.12297777229714967,17,Low Sales,2
E-commerce,29179,322.6825747081009,414,139409.07403970876,4.482649715659635,0.121505703977556,4,Fraud Risk,0
Telecom,35754,235.80747488371392,393,21427.876961375736,8.503274952946235,0.39113668977869986,49,Fraud Risk,0
E-commerce,19624,110.54347828355591,1133,260922.2883239244,4.434482961844528,0.4816944148439718,5,Fraud Risk,1
Healthcare,21350,263.79075968162283,1800,102359.78489279638,8.417344646799023,0.16857035419821353,13,High Acquisition Cost,0
Telecom,27681,273.72041668997235,1119,380133.91500157316,3.9998603364871776,0.3471160891314833,48,Operational Inefficiency,1
Healthcare,24988,409.0898471648773,1604,322393.81844991335,4.961194341559029,0.13645942606538117,17,Operational Inefficiency,1
Retail,16470,373.049938780919,1850,462183.3206490693,6.539395774083918,0.46469660493315973,9,High Acquisition Cost,1
Retail,25704,338.61997949189316,1117,392579.23684653925,1.632588526269268,0.33972215648104515,22,Fraud Risk,1
Telecom,39736,74.42580586523482,737,94484.09764615979,9.53386355633918,0.4033116587724093,17,Fraud Risk,0
Telecom,30377,365.8958195185832,366,401078.3271490742,6.162452075114229,0.034183481167590755,3,Low Sales,2
E-commerce,29572,260.14647505016706,1915,322659.8371829415,5.57038013221722,0.30326792443790607,31,Fraud Risk,1
E-commerce,8493,449.1677773309564,187,336131.06267150934,8.55454574007921,0.2685300423656073,46,High Customer Churn,2
Healthcare,5103,461.5380483826605,554,416970.12855522364,8.791864569071448,0.1535684843866507,5,Fraud Risk,2
Telecom,35844,46.47516348885702,1749,289042.9142485254,5.700343640761144,0.13859069267808585,25,Low Sales,1
Retail,3994,413.9079489701498,1656,235671.7396047414,9.345360932142736,0.2942121531353152,5,High Customer Churn,1
E-commerce,4744,38.09474740288189,1271,320137.31250257033,1.5826398946883256,0.35617796115354033,34,Low Sales,1
E-commerce,48234,196.24142033361088,856,152488.92733438776,2.0190321302609577,0.026254650947242587,40,Low Sales,0
Retail,48291,280.303988298118,1901,95385.57988811415,6.371094070129962,0.28802677514261515,42,Operational Inefficiency,0
E-commerce,28332,91.08838334102117,1852,310210.97984526696,4.186592756142253,0.09352516918384803,4,High Acquisition Cost,1
Healthcare,6594,378.23063003315684,530,120754.94269731145,5.17802649570279,0.07877773837918926,13,Low Sales,0
Telecom,41299,24.010258002626514,1875,44557.97912657033,3.952712961074499,0.3153285491663954,1,Fraud Risk,0
Retail,8371,100.92754324833768,1010,5274.321369700688,4.642527803004421,0.1623263574365618,39,Operational Inefficiency,0
Telecom,48315,298.7824783296683,1867,306118.1036930332,8.403817124316696,0.22603131423608339,12,High Customer Churn,1
E-commerce,19028,362.90602977790036,1867,184263.64782271723,6.341285798688742,0.18639941662548873,4,High Acquisition Cost,1
E-commerce,36912,459.98868929307974,341,377393.9304833607,9.976100943551485,0.3276847968747366,46,Operational Inefficiency,2
Retail,14990,358.63839292861945,801,190712.31716498572,8.081912780388667,0.24035868537256977,35,Low Sales,0
Healthcare,47851,342.45404972233564,1001,245571.70687792223,3.46299628691644,0.4820947443985943,35,Operational Inefficiency,2
Banking,17626,209.28375024831888,840,206507.06154361553,3.379106059540266,0.18266755196216802,49,Fraud Risk,0
Retail,21469,20.61652425286468,165,327034.52159912634,4.023084431053064,0.37273932672878923,18,Fraud Risk,2
Banking,41722,77.67644419309853,1071,181288.88519740925,8.589335325829683,0.13607335811569182,19,Fraud Risk,0
Banking,41037,276.5861814828988,477,482064.9867214429,1.2455888558550905,0.259289015386812,21,High Acquisition Cost,2
Healthcare,8130,344.06234520532144,487,468392.75836627244,3.0716315098413194,0.2807591784319589,30,Operational Inefficiency,2
Banking,7828,220.375176270302,1914,424773.8118153543,9.144265783098403,0.17126354772073876,40,Operational Inefficiency,1
Banking,42612,370.7259255336273,880,460548.6339335103,6.759067924749267,0.24117245916718827,46,Low Sales,2
Healthcare,47988,270.4939017594458,308,227324.14578739853,3.0416238595095075,0.14684653257026117,43,High Customer Churn,2
Banking,40099,55.60457388526986,1538,270533.0464107986,2.972304714093223,0.012940383020251175,3,Fraud Risk,1
Banking,47165,112.16780046461544,115,372335.833316331,8.763562915834875,0.11566766780256058,2,High Customer Churn,2
Banking,18883,423.1991471570926,1420,349592.23284457787,9.043817574493419,0.3530314445216683,36,High Customer Churn,1
Retail,44059,367.95811837973093,1085,445885.90482470806,3.3051798186590373,0.38777188199783474,24,Fraud Risk,1
Retail,19542,449.4857537659976,1343,359583.8584920642,4.78459322268879,0.14729940489807078,48,Fraud Risk,1
Retail,43932,76.42747957804956,1892,498952.93057308794,8.511361647654855,0.20994106942085525,36,Low Sales,1
Healthcare,11450,495.3068166152355,466,177510.37091663756,7.939066947488969,0.028309173467919432,3,High Acquisition Cost,2
E-commerce,21423,120.51522269596813,879,417333.8824085119,8.32524495909476,0.12616082153786348,38,Fraud Risk,2
Banking,3035,25.654340617588165,1352,350329.2373021688,5.665583717091719,0.3918174488524266,6,High Customer Churn,1
Banking,45231,498.763010745706,1754,347236.2903814342,9.203941434746557,0.30693327242987806,6,Low Sales,1
Healthcare,41745,154.9154650136543,539,166288.61944827446,3.9335638955899173,0.11082755575764199,48,Operational Inefficiency,0
Banking,18241,340.64933720602875,789,393872.8872493961,2.410049209127662,0.13614657760999177,24,Low Sales,2
Retail,24154,104.8075108046265,1655,450686.1310620616,7.378590993083783,0.4102329912648845,14,Fraud Risk,1
E-commerce,26625,298.50969545558803,1573,113181.48845267866,5.854189744062067,0.1124512594430014,6,Fraud Risk,0
Telecom,45950,453.9367934981884,1159,314620.93437276856,8.69127191928533,0.1737372856650943,46,High Acquisition Cost,1
Banking,34066,173.68696036565052,946,199106.74040587372,1.7304332421224347,0.33553575891077575,3,Low Sales,0
Retail,34691,341.72190850129243,521,494826.31905096414,8.5932316309426,0.28494506899695854,33,Fraud Risk,2
Telecom,14331,110.19372262323992,1743,242022.24383668238,3.6396518788793997,0.235826400564569,44,High Customer Churn,1
E-commerce,21690,319.90179138498814,1312,118018.48602948664,6.893701004513647,0.4508731345800747,43,High Customer Churn,0
Telecom,20183,181.49616887240487,1301,194019.5244848071,1.361159101704302,0.11765812673037532,41,Low Sales,0
Retail,40346,121.3799641222168,707,328650.00295923,6.486231666732406,0.37329574652286995,18,High Acquisition Cost,2
Telecom,5875,170.32738433774486,1438,42664.238818040256,7.455445202686024,0.08794128190290984,46,Low Sales,0
Healthcare,13254,105.84371288374369,119,303782.9505095126,4.318751930550583,0.31170957840625113,48,High Acquisition Cost,2
Telecom,29621,452.91973176218374,775,465956.25579355453,2.938696347359262,0.43660554607154345,37,High Customer Churn,2
Banking,11905,210.64970543222185,481,425929.57989063597,5.838676089431905,0.23437187488428757,26,Fraud Risk,2
Banking,47121,137.73406638769632,708,38498.40064570177,8.498717239920818,0.36490430852375116,4,Operational Inefficiency,0
Healthcare,16882,235.2357636876478,242,496727.98997583875,3.911926224669857,0.4119927429695042,12,Fraud Risk,2
Retail,20041,173.85736006711787,161,350869.82723342016,3.272223677691516,0.07665294819002534,45,High Customer Churn,2
Banking,30098,377.32124183039645,1365,85329.00803544173,3.510417777739189,0.3558551786882339,13,High Customer Churn,0
E-commerce,43431,486.1855577050373,337,11145.96413886463,9.54218937624998,0.4607221017544514,29,Fraud Risk,0
Banking,34709,230.2561552148705,1254,89784.90496461492,4.233492241881037,0.2924215988292167,46,Fraud Risk,0
Banking,35675,433.29603198667536,1728,419897.0807394406,1.0324381589945846,0.10119989981909044,47,High Customer Churn,1
Retail,5837,291.6142753086174,1726,15711.465847856052,8.035130871636579,0.07220184047858205,9,Fraud Risk,0
Telecom,47448,95.47311924523207,1768,120407.91529095285,7.293473158018512,0.13727031192870648,31,Operational Inefficiency,0
Banking,25489,351.49891619904395,1246,379866.2696907633,2.15711438142672,0.060721501818174456,0,Operational Inefficiency,1
Healthcare,18627,266.44855862039367,1563,295124.7152695769,9.864138242214212,0.26156309507667325,23,Low Sales,1
Telecom,6696,332.2911311610097,1026,392454.176628295,6.472560567746001,0.044155294526299946,28,Operational Inefficiency,2
E-commerce,49994,447.0499580343992,441,374344.49939426006,5.507015418465413,0.11946826607175096,42,High Customer Churn,2
Retail,14543,231.40859391490213,1542,30047.686625293343,4.439973408606019,0.22555611751698504,6,High Customer Churn,0
E-commerce,13615,452.5652591443307,1753,446793.152451605,9.088054800072742,0.24221822769699053,30,Low Sales,1
Telecom,2466,380.32112685519434,554,117380.75796972301,3.1956713327670694,0.28704525772201256,16,High Acquisition Cost,0
Telecom,31771,254.5303644214327,1321,278929.2579137331,3.5719201019791167,0.355751331747856,29,Low Sales,1
Telecom,19350,309.54662511582256,381,323922.6374812505,2.101697260179102,0.03314203343607909,24,High Acquisition Cost,2
E-commerce,1375,176.2789436091255,985,88470.96438812221,7.83207186025834,0.04950426656613379,27,High Acquisition Cost,0
Telecom,34030,492.1267038746116,1124,488234.47206698236,6.35994352365268,0.03982098438434256,35,Fraud Risk,1
E-commerce,21746,340.32855826419006,822,246637.19826321796,6.481595523290485,0.21734365457780608,6,Operational Inefficiency,2
Telecom,23886,41.046489198382346,1898,33533.13432070975,2.9662338791751726,0.030505492992637807,34,High Acquisition Cost,0
Healthcare,45348,176.7785147590442,1455,468944.712165031,6.8605155021437545,0.37557982074734986,19,Fraud Risk,1
Telecom,43904,319.1909282043476,1335,295202.5823806677,7.889126025221776,0.11927008870885414,13,Low Sales,1
E-commerce,33651,47.039973343635104,186,351100.6330007813,4.220996776531203,0.47021412171207977,49,Low Sales,2
Banking,8833,31.464411833188528,764,264962.01601744094,8.21212429565541,0.2483378399975846,49,High Acquisition Cost,2
Telecom,2893,236.01163497334522,961,418195.2876145989,4.139115296788189,0.2286996186966788,29,Fraud Risk,2
Banking,31573,179.6912862524816,1822,21401.06378563939,7.823246153583589,0.39246395939335516,0,High Customer Churn,0
Healthcare,32371,230.38333185591964,160,137847.29081218815,1.3035709671194708,0.3594454521075657,37,Operational Inefficiency,2
Retail,41874,146.0927887424025,896,237475.93641933263,5.960481413262874,0.30758143006459,40,High Acquisition Cost,0
Healthcare,12826,99.06451853263084,194,42918.79007528647,9.72573904575898,0.4682218860626813,24,High Customer Churn,0
Telecom,35420,350.78881135056207,885,354423.8013166958,9.831201406141517,0.21690703788366775,33,Operational Inefficiency,2
Banking,22924,266.99413580854423,1676,199863.38995754218,3.5357732050756656,0.40618052112842035,7,High Customer Churn,1
Banking,34367,116.07402139969608,1270,139970.6551827313,4.972591819723199,0.19624554341545108,19,Fraud Risk,0
E-commerce,22199,173.40292460479918,1369,6672.5291701640745,1.5668011718796975,0.4207893804050914,29,High Acquisition Cost,0
Banking,26868,304.06779567839646,1767,361316.0043162271,8.860071768441397,0.13714256819332463,3,High Customer Churn,1
E-commerce,9792,54.670087170789365,1060,417735.6078920666,6.117149378261927,0.15174086568965592,20,High Customer Churn,1
Retail,21597,90.77744444776619,396,200545.06516234172,4.465906110464653,0.34215607166855244,26,High Customer Churn,2
Telecom,37405,55.157889971547256,1246,284287.8986315159,2.0149350264023775,0.11422951452638021,9,High Acquisition Cost,1
E-commerce,33696,409.91231970277704,1778,117704.87983515122,9.520905569472003,0.12228555164246009,22,Fraud Risk,0
